x_m,y_m,w_tr_right_m,w_tr_left_m
-1.364000,0.296827,0.8000,0.8000
-1.314000,0.297553,0.8000,0.8000
-1.264000,0.297773,0.8000,0.8000
-1.214000,0.297498,0.8000,0.8000
-1.164000,0.296741,0.8000,0.8000
-1.114000,0.295512,0.8000,0.8000
-1.064000,0.293823,0.8000,0.8000
-1.014000,0.291685,0.8000,0.8000
-0.964000,0.289109,0.8000,0.8000
-0.914000,0.286107,0.8000,0.8000
-0.864000,0.282689,0.8000,0.8000
-0.814000,0.278868,0.8000,0.8000
-0.764000,0.274653,0.8000,0.8000
-0.714000,0.270058,0.8000,0.8000
-0.664000,0.265093,0.8000,0.8000
-0.614000,0.259769,0.8000,0.8000
-0.564000,0.254098,0.8000,0.8000
-0.514000,0.248090,0.8000,0.8000
-0.464000,0.241758,0.8000,0.8000
-0.414000,0.236097,0.8000,0.8000
-0.364000,0.230251,0.8098,0.8098
-0.314000,0.224234,0.7697,0.7697
-0.264000,0.218060,0.7795,0.7795
-0.214000,0.210873,0.7894,0.7894
-0.164000,0.203670,0.7992,0.7992
-0.114000,0.195590,0.8000,0.8000
-0.064000,0.186758,0.8000,0.8000
-0.014000,0.177293,0.8000,0.8000
0.036000,0.167312,0.7500,0.7500
0.086000,0.157800,0.7500,0.7500
0.136000,0.148757,0.7500,0.7500
0.186000,0.140183,0.7500,0.7500
0.236000,0.132077,0.7500,0.7500
0.286000,0.124440,0.7000,0.7000
0.336000,0.117272,0.7000,0.7000
0.386000,0.110573,0.7000,0.7000
0.436000,0.104343,0.7000,0.7000
0.486000,0.098582,0.7000,0.7000
0.536000,0.093289,0.7000,0.7000
0.586000,0.087595,0.7000,0.7000
0.636000,0.082481,0.7000,0.7000
0.686000,0.077945,0.6698,0.6698
0.736000,0.073984,0.6500,0.6500
0.786000,0.070595,0.6494,0.6494
0.836000,0.067774,0.6192,0.6192
0.886000,0.065520,0.5992,0.5992
0.936000,0.063830,0.5894,0.5894
0.986000,0.062700,0.5795,0.5795
1.036000,0.062128,0.5697,0.5697
1.086000,0.062110,0.5598,0.5598
1.136000,0.062645,0.5500,0.5500
1.186000,0.063730,0.5500,0.5500
1.236000,0.065360,0.5598,0.5598
1.286000,0.067535,0.5697,0.5697
1.336000,0.070250,0.5795,0.5795
1.386000,0.073503,0.5894,0.5894
1.436000,0.077292,0.5492,0.5492
1.486000,0.081612,0.5794,0.5794
1.536000,0.086463,0.6095,0.6095
1.586000,0.091840,0.6397,0.6397
1.636000,0.097741,0.6500,0.6500
1.686000,0.104163,0.6500,0.6500
1.736000,0.111103,0.6500,0.6500
1.786000,0.118559,0.6500,0.6500
1.836000,0.126527,0.7000,0.7000
1.886000,0.135005,0.7000,0.7000
1.936000,0.143990,0.7000,0.7000
1.986000,0.153479,0.7000,0.7000
2.036000,0.163470,0.7000,0.7000
2.086000,0.173959,0.7000,0.7000
2.136000,0.184943,0.7500,0.7500
2.186000,0.196421,0.7500,0.7500
2.236000,0.207404,0.7500,0.7500
2.286000,0.217772,0.7500,0.7500
2.336000,0.227403,0.8000,0.8000
2.386000,0.236171,0.8000,0.8000
2.436000,0.243947,0.8000,0.8000
2.486000,0.251585,0.8000,0.8000
2.536000,0.258197,0.8000,0.8000
2.586000,0.263764,0.8000,0.8000
2.636000,0.269134,0.8000,0.8000
2.686000,0.275267,0.8500,0.8500
2.736000,0.281275,0.8500,0.8500
2.786000,0.286268,0.8500,0.8500
2.836000,0.291207,0.8500,0.8500
2.886000,0.296069,0.8500,0.8500
2.936000,0.299963,0.8500,0.8500
2.986000,0.303846,0.8500,0.8500
3.036000,0.307694,0.8500,0.8500
3.086000,0.311482,0.8500,0.8500
3.136000,0.315184,0.8492,0.8492
3.186000,0.318773,0.8394,0.8394
3.236000,0.321356,0.8295,0.8295
3.286000,0.323888,0.8197,0.8197
3.336000,0.326341,0.8000,0.8000
3.386000,0.328686,0.8000,0.8000
3.436000,0.330026,0.8000,0.8000
3.486000,0.331314,0.8000,0.8000
3.536000,0.332518,0.8000,0.8000
3.586000,0.333608,0.8000,0.8000
3.636000,0.333682,0.8000,0.8000
3.686000,0.333692,0.8000,0.8000
3.736000,0.333602,0.8000,0.8000
3.786000,0.332510,0.8000,0.8000
3.836000,0.332347,0.8098,0.8098
3.886000,0.332209,0.8197,0.8197
3.936000,0.332178,0.8295,0.8295
3.986000,0.333317,0.8394,0.8394
4.036000,0.334840,0.8492,0.8492
4.086000,0.336945,0.8500,0.8500
4.136000,0.338846,0.8500,0.8500
4.186000,0.340621,0.8500,0.8500
4.236870,0.342350,0.8500,0.8500
4.288499,0.344107,0.8500,0.8500
4.340777,0.345963,0.8500,0.8500
4.392730,0.347989,0.8500,0.8500
4.445235,0.350250,0.8500,0.8500
4.498189,0.352811,0.8500,0.8500
4.551492,0.355731,0.8492,0.8492
4.605047,0.359069,0.8394,0.8394
4.658759,0.363864,0.8295,0.8295
4.711666,0.369302,0.8197,0.8197
4.764661,0.375434,0.8500,0.8500
4.817654,0.382310,0.8500,0.8500
4.870561,0.389976,0.8500,0.8500
4.923297,0.398477,0.8500,0.8500
4.975781,0.407853,0.8500,0.8500
5.027937,0.418142,0.8500,0.8500
5.078820,0.429380,0.8000,0.8000
5.129338,0.441599,0.8000,0.8000
5.179420,0.454829,0.8000,0.8000
5.228997,0.469096,0.8000,0.8000
5.278002,0.484425,0.7500,0.7500
5.326372,0.500837,0.7500,0.7500
5.373177,0.518350,0.7500,0.7500
5.419338,0.536980,0.7000,0.7000
5.465670,0.556739,0.7000,0.7000
5.511135,0.577638,0.6500,0.6500
5.556555,0.599683,0.6500,0.6500
5.601769,0.622878,0.6500,0.6500
5.646628,0.647226,0.6000,0.6000
5.690982,0.672724,0.6098,0.6098
5.734692,0.700238,0.5598,0.5598
5.777622,0.729651,0.5197,0.5197
5.819641,0.760842,0.5295,0.5295
5.860626,0.793695,0.4894,0.4894
5.900457,0.828089,0.4695,0.4695
5.939023,0.863907,0.4997,0.4997
5.976215,0.901030,0.4598,0.4598
6.011932,0.939338,0.4598,0.4598
6.046078,0.978715,0.4598,0.4598
6.078562,1.019040,0.4598,0.4598
6.109300,1.060196,0.4598,0.4598
6.138213,1.102063,0.4695,0.4695
6.165227,1.144523,0.4394,0.4394
6.190275,1.187458,0.4795,0.4795
6.213294,1.230749,0.4697,0.4697
6.234228,1.274277,0.4697,0.4697
6.253025,1.317924,0.5098,0.5098
6.269642,1.362555,0.5000,0.5000
6.284038,1.407184,0.5000,0.5000
6.296179,1.451697,0.5500,0.5500
6.306038,1.495976,0.5500,0.5500
6.313591,1.539907,0.5598,0.5598
6.318822,1.584358,0.5697,0.5697
6.321719,1.628345,0.5795,0.5795
6.322277,1.671757,0.5795,0.5795
6.320495,1.715463,0.5894,0.5894
6.316380,1.758485,0.5992,0.5992
6.309942,1.800712,0.6192,0.6192
6.301199,1.842904,0.6494,0.6494
6.290174,1.883969,0.6795,0.6795
6.276893,1.923800,0.6397,0.6397
6.261392,1.963273,0.6698,0.6698
6.243710,2.001416,0.7000,0.7000
6.223892,2.038122,0.7097,0.7097
6.201988,2.073287,0.7097,0.7097
6.178056,2.107792,0.7194,0.7194
6.152158,2.140664,0.7592,0.7592
6.124360,2.171803,0.7291,0.7291
6.094738,2.201105,0.7689,0.7689
6.063369,2.229455,0.7991,0.7991
6.030339,2.255883,0.7689,0.7689
5.995737,2.280290,0.8189,0.8189
5.959661,2.303562,0.8091,0.8091
5.922211,2.324733,0.7992,0.7992
5.883495,2.343706,0.8394,0.8394
5.843626,2.361371,0.8394,0.8394
5.802722,2.376763,0.8795,0.8795
5.760908,2.390775,0.8697,0.8697
5.718314,2.403430,0.8598,0.8598
5.675075,2.414756,0.8500,0.8500
5.631332,2.424781,0.8500,0.8500
5.586248,2.433538,0.8598,0.8598
5.539858,2.441062,0.8500,0.8500
5.492201,2.447393,0.8500,0.8500
5.444301,2.452569,0.8500,0.8500
5.395335,2.456637,0.8500,0.8500
5.345353,2.459641,0.8500,0.8500
5.294407,2.461631,0.8500,0.8500
5.242551,2.462660,0.8500,0.8500
5.189844,2.462783,0.8500,0.8500
5.137332,2.462058,0.8500,0.8500
5.084209,2.461415,0.8500,0.8500
5.030546,2.459936,0.8500,0.8500
4.976415,2.457691,0.8500,0.8500
4.921889,2.454751,0.8500,0.8500
4.867048,2.451191,0.8500,0.8500
4.811971,2.447090,0.8500,0.8500
4.757727,2.442527,0.8500,0.8500
4.703533,2.437586,0.8500,0.8500
4.649483,2.432353,0.8500,0.8500
4.595670,2.426917,0.8500,0.8500
4.542192,2.421370,0.9000,0.9000
4.489149,2.415806,0.9000,0.9000
4.437629,2.410322,0.9000,0.9000
4.386870,2.405020,0.9000,0.9000
4.336000,2.400002,0.9000,0.9000
4.286000,2.395374,0.9000,0.9000
4.236000,2.391245,0.9000,0.9000
4.186000,2.387726,0.8992,0.8992
4.136000,2.384931,0.8894,0.8894
4.086000,2.382979,0.8795,0.8795
4.036000,2.380134,0.8697,0.8697
3.986000,2.377383,0.8598,0.8598
3.936000,2.373860,0.8500,0.8500
3.886000,2.369679,0.8598,0.8598
3.836000,2.365820,0.8697,0.8697
3.786000,2.361413,0.8795,0.8795
3.736000,2.357434,0.8894,0.8894
3.686000,2.353879,0.8992,0.8992
3.636000,2.350742,0.9000,0.9000
3.586000,2.348018,0.9000,0.9000
3.536000,2.345700,0.9000,0.9000
3.486000,2.343783,0.9000,0.9000
3.436000,2.342262,0.9000,0.9000
3.386000,2.341130,0.9000,0.9000
3.336000,2.340382,0.9000,0.9000
3.286000,2.340013,0.9000,0.9000
3.236000,2.340017,0.9000,0.9000
3.186000,2.340388,0.9000,0.9000
3.136000,2.341120,0.9000,0.9000
3.086000,2.342208,0.9000,0.9000
3.036000,2.343647,0.9000,0.9000
2.986000,2.345430,0.9000,0.9000
2.936000,2.347552,0.9000,0.9000
2.886000,2.350007,0.9000,0.9000
2.836000,2.352789,0.9000,0.9000
2.786000,2.355894,0.9000,0.9000
2.736000,2.359315,0.9000,0.9000
2.686000,2.363047,0.9000,0.9000
2.636000,2.366099,0.9000,0.9000
2.586000,2.369333,0.9000,0.9000
2.536000,2.372741,0.9000,0.9000
2.486000,2.376314,0.8500,0.8500
2.436000,2.380044,0.8500,0.8500
2.386000,2.384793,0.8500,0.8500
2.336000,2.389569,0.8500,0.8500
2.286000,2.395239,0.8500,0.8500
2.236000,2.401684,0.8500,0.8500
2.186000,2.407920,0.8500,0.8500
2.136000,2.414817,0.8500,0.8500
2.086000,2.422263,0.8500,0.8500
2.036000,2.429281,0.8000,0.8000
1.986000,2.435874,0.8000,0.8000
1.936000,2.442050,0.8000,0.8000
1.886000,2.447814,0.7992,0.7992
1.836000,2.453170,0.7894,0.7894
1.786000,2.458126,0.7795,0.7795
1.736000,2.462686,0.7697,0.7697
1.686000,2.466857,0.7398,0.7398
1.636000,2.470643,0.7097,0.7097
1.586000,2.474051,0.6795,0.6795
1.536000,2.477087,0.6892,0.6892
1.486000,2.479755,0.6591,0.6591
1.436000,2.482061,0.6492,0.6492
1.386000,2.484012,0.6394,0.6394
1.336000,2.485612,0.6295,0.6295
1.286000,2.486868,0.6197,0.6197
1.236000,2.487785,0.6098,0.6098
1.186000,2.488369,0.6000,0.6000
1.136000,2.488625,0.6000,0.6000
1.086000,2.488559,0.6098,0.6098
1.036000,2.488177,0.6197,0.6197
0.986000,2.486500,0.6295,0.6295
0.936000,2.484400,0.6394,0.6394
0.886000,2.481882,0.6492,0.6492
0.836000,2.478946,0.6591,0.6591
0.786000,2.475597,0.6892,0.6892
0.736000,2.471837,0.6795,0.6795
0.686000,2.467668,0.7097,0.7097
0.636000,2.463095,0.7398,0.7398
0.586000,2.458119,0.7500,0.7500
0.536000,2.452743,0.7500,0.7500
0.486000,2.446971,0.7500,0.7500
0.436000,2.441674,0.7500,0.7500
0.386000,2.435875,0.7500,0.7500
0.336000,2.429579,0.7500,0.7500
0.286000,2.422792,0.8000,0.8000
0.236000,2.415518,0.8000,0.8000
0.186000,2.407765,0.8000,0.8000
0.136000,2.399537,0.8000,0.8000
0.086000,2.390841,0.8000,0.8000
0.036000,2.381681,0.8000,0.8000
-0.014000,2.373048,0.8500,0.8500
-0.064000,2.364080,0.8500,0.8500
-0.114000,2.355771,0.8500,0.8500
-0.164000,2.348246,0.8500,0.8500
-0.214000,2.340649,0.8500,0.8500
-0.264000,2.333978,0.8500,0.8500
-0.314000,2.327381,0.8500,0.8500
-0.364000,2.320874,0.9000,0.9000
-0.414000,2.314475,0.9000,0.9000
-0.464000,2.308200,0.9000,0.9000
-0.514000,2.302066,0.9000,0.9000
-0.564000,2.296090,0.9000,0.9000
-0.614000,2.290289,0.9000,0.9000
-0.664000,2.284681,0.9000,0.9000
-0.714000,2.279281,0.8992,0.8992
-0.764000,2.274107,0.8500,0.8500
-0.814000,2.269176,0.8500,0.8500
-0.864000,2.264505,0.8500,0.8500
-0.914000,2.260111,0.8500,0.8500
-0.964000,2.256011,0.8500,0.8500
-1.014000,2.252221,0.8500,0.8500
-1.064000,2.248759,0.8500,0.8500
-1.114000,2.245641,0.8500,0.8500
-1.164000,2.242885,0.8500,0.8500
-1.214000,2.240507,0.8500,0.8500
-1.264000,2.238525,0.8500,0.8500
-1.314000,2.236955,0.8500,0.8500
-1.364000,2.235814,0.8500,0.8500
-1.414000,2.235120,0.8500,0.8500
-1.464000,2.234018,0.8500,0.8500
-1.514000,2.232638,0.8500,0.8500
-1.564000,2.231105,0.8500,0.8500
-1.614000,2.229543,0.8500,0.8500
-1.664000,2.227956,0.8500,0.8500
-1.714000,2.227218,0.8500,0.8500
-1.764000,2.225476,0.8500,0.8500
-1.814000,2.223599,0.8000,0.8000
-1.864000,2.222450,0.8000,0.8000
-1.914000,2.221040,0.8000,0.8000
-1.964000,2.219246,0.8000,0.8000
-2.014000,2.217926,0.8000,0.8000
-2.064000,2.217069,0.8000,0.8000
-2.114000,2.216664,0.8000,0.8000
-2.164000,2.216699,0.8000,0.8000
-2.214000,2.218034,0.8000,0.8000
-2.264000,2.219676,0.8000,0.8000
-2.314000,2.221615,0.8000,0.8000
-2.364000,2.223844,0.8000,0.8000
-2.414000,2.226354,0.8500,0.8500
-2.464000,2.229136,0.8500,0.8500
-2.514000,2.232183,0.8500,0.8500
-2.564000,2.235485,0.8500,0.8500
-2.614000,2.239034,0.8500,0.8500
-2.664000,2.242822,0.8500,0.8500
-2.714000,2.246840,0.8500,0.8500
-2.764000,2.251080,0.8500,0.8500
-2.814000,2.255533,0.8500,0.8500
-2.864000,2.260191,0.8500,0.8500
-2.914000,2.265045,0.8500,0.8500
-2.964000,2.270086,0.8500,0.8500
-3.014000,2.276178,0.8000,0.8000
-3.064000,2.283198,0.8000,0.8000
-3.114000,2.291031,0.8000,0.8000
-3.164000,2.299562,0.8000,0.8000
-3.214000,2.308680,0.8000,0.8000
-3.264000,2.318274,0.8000,0.8000
-3.314000,2.327371,0.7500,0.7500
-3.364000,2.335977,0.7500,0.7500
-3.414000,2.344102,0.7500,0.7500
-3.464000,2.351753,0.7500,0.7500
-3.514000,2.358941,0.7500,0.7500
-3.564000,2.365672,0.7500,0.7500
-3.614000,2.370970,0.7500,0.7500
-3.664000,2.375713,0.7000,0.7000
-3.714000,2.379905,0.7000,0.7000
-3.764000,2.383551,0.7000,0.7000
-3.814000,2.386658,0.7000,0.7000
-3.864000,2.389232,0.6795,0.6795
-3.914000,2.391277,0.6494,0.6494
-3.964000,2.392800,0.6192,0.6192
-4.014000,2.393806,0.5992,0.5992
-4.064000,2.394301,0.5894,0.5894
-4.114000,2.394290,0.5795,0.5795
-4.164000,2.393779,0.5697,0.5697
-4.214000,2.392775,0.5598,0.5598
-4.264000,2.391281,0.5500,0.5500
-4.314000,2.389305,0.5500,0.5500
-4.364000,2.386851,0.5598,0.5598
-4.414000,2.383926,0.5697,0.5697
-4.464000,2.380534,0.5795,0.5795
-4.514000,2.376683,0.5894,0.5894
-4.564000,2.372376,0.5492,0.5492
-4.614000,2.367621,0.5794,0.5794
-4.664000,2.362422,0.6095,0.6095
-4.714000,2.356785,0.6397,0.6397
-4.764000,2.350717,0.6698,0.6698
-4.814000,2.344221,0.7000,0.7000
-4.864000,2.337305,0.7000,0.7000
-4.914000,2.329974,0.7000,0.7000
-4.964000,2.322234,0.7500,0.7500
-5.014000,2.314089,0.7500,0.7500
-5.064000,2.305546,0.7500,0.7500
-5.114000,2.296611,0.7500,0.7500
-5.164000,2.287289,0.7500,0.7500
-5.214000,2.277585,0.7500,0.7500
-5.264000,2.267506,0.7992,0.7992
-5.314000,2.257057,0.7894,0.7894
-5.364000,2.246244,0.7795,0.7795
-5.414000,2.235072,0.7697,0.7697
-5.464000,2.223546,0.8098,0.8098
-5.514000,2.212658,0.8000,0.8000
-5.564000,2.202530,0.8000,0.8000
-5.614000,2.193288,0.8000,0.8000
-5.664000,2.185060,0.8000,0.8000
-5.714000,2.176993,0.8000,0.8000
-5.764000,2.169104,0.8500,0.8500
-5.814000,2.162394,0.8500,0.8500
-5.864000,2.156013,0.8500,0.8500
-5.914000,2.149981,0.8500,0.8500
-5.964000,2.145188,0.8500,0.8500
-6.014000,2.140671,0.8500,0.8500
-6.064000,2.136454,0.8500,0.8500
-6.114000,2.132559,0.8500,0.8500
-6.164000,2.129008,0.8500,0.8500
-6.214000,2.125825,0.8500,0.8500
-6.264000,2.122046,0.8500,0.8500
-6.314000,2.118563,0.8500,0.8500
-6.364000,2.115395,0.8500,0.8500
-6.414000,2.112561,0.8500,0.8500
-6.464000,2.110082,0.8500,0.8500
-6.514000,2.107977,0.8500,0.8500
-6.564000,2.106267,0.8500,0.8500
-6.614000,2.104969,0.8500,0.8500
-6.664000,2.104106,0.8500,0.8500
-6.714000,2.103695,0.8500,0.8500
-6.764000,2.103758,0.8500,0.8500
-6.814000,2.104314,0.8500,0.8500
-6.864000,2.105382,0.8500,0.8500
-6.914000,2.106982,0.8500,0.8500
-6.964000,2.109135,0.8500,0.8500
-7.014000,2.111859,0.8500,0.8500
-7.064000,2.114191,0.8500,0.8500
-7.114000,2.116032,0.8500,0.8500
-7.164000,2.117283,0.8500,0.8500
-7.214000,2.117841,0.8500,0.8500
-7.264000,2.117598,0.8500,0.8500
-7.314000,2.116448,0.8500,0.8500
-7.364000,2.115262,0.8500,0.8500
-7.414000,2.114043,0.8500,0.8500
-7.464000,2.112795,0.8500,0.8500
-7.514000,2.111520,0.8500,0.8500
-7.564000,2.110222,0.8500,0.8500
-7.614000,2.108902,0.8500,0.8500
-7.664000,2.107563,0.8500,0.8500
-7.714000,2.106209,0.8500,0.8500
-7.764000,2.105713,0.8500,0.8500
-7.814000,2.105095,0.8500,0.8500
-7.864000,2.104361,0.8500,0.8500
-7.914000,2.103517,0.8500,0.8500
-7.964000,2.102569,0.8598,0.8598
-8.014000,2.101522,0.8697,0.8697
-8.064000,2.100381,0.8795,0.8795
-8.114000,2.099153,0.8894,0.8894
-8.164000,2.097843,0.8992,0.8992
-8.214000,2.096457,0.9000,0.9000
-8.264000,2.095000,0.9000,0.9000
-8.314000,2.093479,0.9000,0.9000
-8.364000,2.091898,0.9000,0.9000
-8.414000,2.090263,0.9000,0.9000
-8.464000,2.088580,0.8992,0.8992
-8.514000,2.086855,0.8894,0.8894
-8.564000,2.085094,0.8795,0.8795
-8.614000,2.083301,0.8697,0.8697
-8.664000,2.081482,0.8598,0.8598
-8.714000,2.080515,0.8500,0.8500
-8.764000,2.080291,0.8500,0.8500
-8.814870,2.080709,0.8500,0.8500
-8.865629,2.081668,0.8500,0.8500
-8.917149,2.083071,0.8500,0.8500
-8.969321,2.084823,0.8500,0.8500
-9.022041,2.086832,0.8598,0.8598
-9.075204,2.089010,0.8697,0.8697
-9.128711,2.091269,0.8795,0.8795
-9.182463,2.093528,0.8894,0.8894
-9.236367,2.095705,0.8992,0.8992
-9.290331,2.097722,0.8894,0.8894
-9.344265,2.099506,0.8795,0.8795
-9.398083,2.100983,0.8697,0.8697
-9.451703,2.102085,0.8598,0.8598
-9.505044,2.102746,0.8500,0.8500
-9.558027,2.102901,0.8500,0.8500
-9.610579,2.102490,0.8500,0.8500
-9.662627,2.101455,0.8500,0.8500
-9.714102,2.099741,0.8500,0.8500
-9.764937,2.097296,0.8500,0.8500
-9.815070,2.094071,0.8500,0.8500
-9.864438,2.090018,0.8500,0.8500
-9.912986,2.085094,0.8500,0.8500
-9.960656,2.079258,0.8500,0.8500
-10.007398,2.072473,0.9000,0.9000
-10.053161,2.063717,0.9000,0.9000
-10.097900,2.053826,0.9000,0.9000
-10.141569,2.042768,0.9000,0.9000
-10.185000,2.030512,0.9000,0.9000
-10.227171,2.017033,0.9500,0.9500
-10.268050,2.002305,0.9500,0.9500
-10.307607,1.986309,0.9500,0.9500
-10.345817,1.969024,0.9994,0.9994
-10.382654,1.950437,1.0000,1.0000
-10.418097,1.930534,1.0000,1.0000
-10.452129,1.909305,1.0198,1.0198
-10.484734,1.886743,1.0500,1.0500
-10.515898,1.862844,1.0500,1.0500
-10.546482,1.837607,1.0500,1.0500
-10.575498,1.811033,1.0500,1.0500
-10.602944,1.783126,1.0500,1.0500
-10.628822,1.753894,1.0597,1.0597
-10.653135,1.723345,1.0295,1.0295
-10.675890,1.691494,1.0694,1.0694
-10.697099,1.658355,1.0392,1.0392
-10.716772,1.623947,1.0489,1.0489
-10.734927,1.588290,1.0489,1.0489
-10.751580,1.551410,1.0188,1.0188
-10.766754,1.513333,1.0386,1.0386
-10.781343,1.474087,1.0288,1.0288
-10.794391,1.433707,1.0288,1.0288
-10.805932,1.392228,1.0189,1.0189
-10.816000,1.349686,0.9598,0.9598
-10.824633,1.306124,0.9500,0.9500
-10.831873,1.261585,0.9500,0.9500
-10.837763,1.216116,0.9500,0.9500
-10.842350,1.169765,0.9500,0.9500
-10.845684,1.122586,0.9500,0.9500
-10.847816,1.074634,0.9492,0.9492
-10.849672,1.025966,0.9492,0.9492
-10.850327,0.976643,0.9394,0.9394
-10.849847,0.925744,0.9295,0.9295
-10.848296,0.874203,0.9098,0.9098
-10.845744,0.822086,0.9000,0.9000
-10.842264,0.769462,0.9000,0.9000
-10.837929,0.716404,0.9000,0.9000
-10.833688,0.662985,0.9000,0.9000
-10.828640,0.609285,0.9000,0.9000
-10.822870,0.555383,0.9000,0.9000
-10.816468,0.501363,0.9000,0.9000
-10.809526,0.447310,0.9500,0.9500
-10.802137,0.393315,0.9492,0.9492
-10.794400,0.339467,0.9394,0.9394
-10.787285,0.285863,0.9295,0.9295
-10.779913,0.232600,0.9197,0.9197
-10.772393,0.179777,0.9098,0.9098
-10.764837,0.127499,0.9000,0.9000
-10.758229,0.075870,0.9492,0.9492
-10.751704,0.025000,0.9500,0.9500
-10.745386,-0.025000,0.9500,0.9500
-10.739400,-0.075000,0.9492,0.9492
-10.733875,-0.125000,0.9394,0.9394
-10.727957,-0.175000,0.9295,0.9295
-10.723518,-0.225000,0.9197,0.9197
-10.718726,-0.275000,0.9098,0.9098
-10.713604,-0.325000,0.9000,0.9000
-10.708174,-0.375000,0.9000,0.9000
-10.703329,-0.425000,0.9000,0.9000
-10.698109,-0.475000,0.9000,0.9000
-10.692541,-0.525000,0.8992,0.8992
-10.686649,-0.575000,0.8894,0.8894
-10.680460,-0.625000,0.8795,0.8795
-10.674868,-0.675000,0.8697,0.8697
-10.668917,-0.725000,0.8598,0.8598
-10.663506,-0.775000,0.8992,0.8992
-10.657681,-0.825000,0.9000,0.9000
-10.652344,-0.875000,0.9000,0.9000
-10.646544,-0.925000,0.8992,0.8992
-10.641184,-0.975000,0.8894,0.8894
-10.635318,-1.025000,0.8795,0.8795
-10.629851,-1.075000,0.8697,0.8697
-10.623839,-1.125000,0.8598,0.8598
-10.618192,-1.175000,0.8500,0.8500
-10.612838,-1.225000,0.8697,0.8697
-10.607707,-1.275000,0.8795,0.8795
-10.602733,-1.325000,0.8795,0.8795
-10.596982,-1.375000,0.8697,0.8697
-10.591376,-1.425000,0.8598,0.8598
-10.585853,-1.475000,0.8500,0.8500
-10.579371,-1.525000,0.8492,0.8492
-10.572743,-1.575000,0.8394,0.8394
-10.565913,-1.625000,0.8295,0.8295
-10.558829,-1.675000,0.8689,0.8689
-10.550572,-1.725000,0.8591,0.8591
-10.542077,-1.775000,0.8492,0.8492
-10.533296,-1.825000,0.8389,0.8389
-10.524187,-1.875000,0.8189,0.8189
-10.514708,-1.925000,0.8091,0.8091
-10.504821,-1.975000,0.8492,0.8492
-10.493506,-2.025000,0.8389,0.8389
-10.481599,-2.075000,0.8189,0.8189
-10.469067,-2.125000,0.8091,0.8091
-10.455879,-2.175000,0.8389,0.8389
-10.442010,-2.225000,0.8189,0.8189
-10.427435,-2.275870,0.8091,0.8091
-10.412133,-2.326629,0.8492,0.8492
-10.396086,-2.377279,0.8389,0.8389
-10.379277,-2.427823,0.8189,0.8189
-10.361696,-2.479134,0.8591,0.8591
-10.343331,-2.530233,0.8389,0.8389
-10.323190,-2.581126,0.8189,0.8189
-10.302138,-2.632688,0.8591,0.8591
-10.280170,-2.683945,0.8389,0.8389
-10.257284,-2.734903,0.8689,0.8689
-10.233482,-2.786442,0.8591,0.8591
-10.208768,-2.837588,0.8788,0.8788
-10.183149,-2.888353,0.8894,0.8894
-10.156635,-2.939619,0.8992,0.8992
-10.129239,-2.990414,0.8895,0.8895
-10.100976,-3.040752,0.8992,0.8992
-10.070880,-3.091520,0.8691,0.8691
-10.039840,-3.141747,0.8788,0.8788
-10.007876,-3.192322,0.9089,0.9089
-9.975013,-3.242281,0.8788,0.8788
-9.941278,-3.291642,0.8798,0.8798
-9.906700,-3.341295,0.8798,0.8798
-9.871312,-3.390279,0.8497,0.8497
-9.834164,-3.438616,0.8594,0.8594
-9.796162,-3.486330,0.8691,0.8691
-9.757344,-3.533441,0.8788,0.8788
-9.717752,-3.580844,0.8400,0.8400
-9.677428,-3.627579,0.8400,0.8400
-9.636419,-3.673671,0.8798,0.8798
-9.594776,-3.719147,0.8798,0.8798
-9.551565,-3.764901,0.8798,0.8798
-9.507708,-3.809976,0.8798,0.8798
-9.463262,-3.854403,0.8798,0.8798
-9.418284,-3.899078,0.8400,0.8400
-9.371850,-3.943049,0.8389,0.8389
-9.324891,-3.987216,0.8292,0.8292
-9.277470,-4.030629,0.8195,0.8195
-9.229654,-4.074192,0.8497,0.8497
-9.181513,-4.116957,0.8389,0.8389
-9.133117,-4.158961,0.8292,0.8292
-9.083558,-4.201111,0.8195,0.8195
-9.033780,-4.242461,0.8098,0.8098
-8.983862,-4.283052,0.7991,0.7991
-8.933883,-4.323793,0.8292,0.8292
-8.882942,-4.363741,0.8189,0.8189
-8.831993,-4.402940,0.7991,0.7991
-8.781122,-4.442301,0.7894,0.7894
-8.730418,-4.480886,0.7689,0.7689
-8.679972,-4.518739,0.7991,0.7991
-8.628896,-4.556776,0.7894,0.7894
-8.578153,-4.594061,0.7689,0.7689
-8.526856,-4.631511,0.7592,0.7592
-8.475974,-4.668192,0.7894,0.7894
-8.424621,-4.705027,0.7689,0.7689
-8.373768,-4.741083,0.7591,0.7591
-8.322534,-4.777286,0.7291,0.7291
-8.271892,-4.812706,0.7592,0.7592
-8.220964,-4.847400,0.7495,0.7495
-8.170725,-4.882294,0.7291,0.7291
-8.120299,-4.916465,0.7592,0.7592
-8.069681,-4.950840,0.7495,0.7495
-8.018866,-4.984498,0.7291,0.7291
-7.967847,-5.018372,0.7592,0.7592
-7.917604,-5.051540,0.7495,0.7495
-7.867263,-5.084069,0.7291,0.7291
-7.816823,-5.116893,0.7592,0.7592
-7.766279,-5.149096,0.7495,0.7495
-7.715629,-5.181615,0.7291,0.7291
-7.664870,-5.213537,0.7592,0.7592
-7.614000,-5.245802,0.7495,0.7495
