x_m,y_m,w_tr_right_m,w_tr_left_m
1.636,0.103445,0.65,0.65
1.686,0.10938,0.65,0.65
1.736,0.115813,0.65,0.65
1.786,0.122742,0.65,0.65
1.836,0.130164,0.7,0.7
1.886,0.138076,0.7,0.7
1.936,0.146475,0.7,0.7
1.986,0.155358,0.7,0.7
2.036,0.164723,0.7,0.7
2.086,0.174567,0.7,0.7
2.136,0.184886,0.75,0.75
2.186,0.195679,0.75,0.75
2.236,0.205957,0.75,0.75
2.286,0.215601,0.75,0.75
2.336,0.225472,0.8,0.8
2.386,0.234578,0.8,0.8
2.436,0.242792,0.8,0.8
2.486,0.250971,0.8,0.8
2.536,0.257246,0.8,0.8
2.586,0.263452,0.8,0.8
2.636,0.269568,0.8,0.8
2.686,0.275576,0.85,0.85
2.736,0.281456,0.85,0.85
2.786,0.286317,0.85,0.85
2.836,0.291122,0.85,0.85
2.886,0.295847,0.85,0.85
2.936,0.299601,0.85,0.85
2.986,0.303342,0.85,0.85
3.036,0.307045,0.85,0.85
3.086,0.310684,0.8492,0.8492
3.136,0.314234,0.8394,0.8394
3.186,0.31767,0.8295,0.8295
3.236,0.320096,0.8197,0.8197
3.286,0.322469,0.8098,0.8098
3.336,0.324759,0.8,0.8
3.386,0.326939,0.8,0.8
3.436,0.328111,0.8,0.8
3.486,0.329228,0.8,0.8
3.536,0.330258,0.8,0.8
3.586,0.331172,0.8,0.8
3.636,0.331067,0.8,0.8
3.686,0.330894,0.8,0.8
3.736,0.330619,0.8,0.8
3.786,0.329339,0.8,0.8
3.836,0.328986,0.8098,0.8098
3.886,0.329639,0.8197,0.8197
3.936,0.330513,0.8295,0.8295
3.986,0.332675,0.8394,0.8394
4.036,0.335227,0.8492,0.8492
4.086,0.338254,0.85,0.85
4.136,0.340974,0.85,0.85
4.18687,0.343468,0.85,0.85
4.237629,0.345819,0.85,0.85
4.289149,0.348102,0.85,0.85
4.341321,0.350394,0.85,0.85
4.394041,0.352766,0.85,0.85
4.446334,0.355288,0.85,0.85
4.499082,0.358025,0.85,0.85
4.552185,0.361041,0.85,0.85
4.605545,0.364398,0.85,0.85
4.659067,0.368153,0.8492,0.8492
4.712661,0.37236,0.8394,0.8394
4.765366,0.378058,0.85,0.85
4.818079,0.384427,0.85,0.85
4.870713,0.391517,0.85,0.85
4.923184,0.399376,0.85,0.85
4.975414,0.408046,0.85,0.85
5.027323,0.417569,0.85,0.85
5.078836,0.427982,0.8,0.8
5.129013,0.439322,0.8,0.8
5.178765,0.45162,0.8,0.8
5.228022,0.464906,0.8,0.8
5.27672,0.479208,0.75,0.75
5.324793,0.494548,0.75,0.75
5.372182,0.510949,0.75,0.75
5.417959,0.528428,0.7,0.7
5.463049,0.547001,0.7,0.7
5.508269,0.566681,0.7,0.7
5.553453,0.587478,0.65,0.65
5.598445,0.609399,0.65,0.65
5.643091,0.632447,0.6,0.6
5.687245,0.656625,0.6,0.6
5.730766,0.682801,0.55,0.55
5.773518,0.71086,0.5598,0.5598
5.81537,0.740685,0.5197,0.5197
5.8562,0.772161,0.5295,0.5295
5.895887,0.805172,0.4894,0.4894
5.93432,0.839602,0.4394,0.4394
5.971391,0.875335,0.4297,0.4297
6.006998,0.912256,0.4598,0.4598
6.041045,0.950249,0.4598,0.4598
6.073441,0.989197,0.4297,0.4297
6.104103,1.028986,0.4394,0.4394
6.132951,1.06863,0.4394,0.4394
6.159912,1.108993,0.4695,0.4695
6.184917,1.149958,0.4394,0.4394
6.207905,1.191406,0.4795,0.4795
6.228819,1.233218,0.4697,0.4697
6.247608,1.275276,0.5098,0.5098
6.264228,1.318446,0.5098,0.5098
6.278638,1.361741,0.5,0.5
6.290805,1.405046,0.55,0.55
6.3007,1.448245,0.55,0.55
6.308301,1.491223,0.55,0.55
6.313591,1.534848,0.5598,0.5598
6.316559,1.578136,0.5697,0.5697
6.317198,1.620975,0.5697,0.5697
6.31551,1.664237,0.5795,0.5795
6.311499,1.706942,0.5894,0.5894
6.305178,1.748978,0.5992,0.5992
6.296562,1.791106,0.6192,0.6192
6.285674,1.832235,0.6095,0.6095
6.272544,1.872256,0.6095,0.6095
6.257204,1.912047,0.6397,0.6397
6.239694,1.950634,0.6698,0.6698
6.220059,1.987912,0.6698,0.6698
6.19835,2.023777,0.6698,0.6698
6.174625,2.059108,0.6795,0.6795
6.148943,2.092933,0.7194,0.7194
6.121375,2.125152,0.7291,0.7291
6.091992,2.155662,0.7291,0.7291
6.060875,2.185346,0.7591,0.7591
6.028107,2.213235,0.7492,0.7492
5.99378,2.239231,0.7992,0.7992
5.957989,2.264219,0.7894,0.7894
5.920835,2.287232,0.8295,0.8295
5.882427,2.308176,0.8197,0.8197
5.842877,2.327937,0.8697,0.8697
5.802304,2.345554,0.8598,0.8598
5.760832,2.360933,0.85,0.85
5.71859,2.374964,0.85,0.85
5.675716,2.387673,0.9,0.9
5.631364,2.399086,0.9,0.9
5.58655,2.409232,0.9,0.9
5.540438,2.418145,0.9,0.9
5.493067,2.426729,0.85,0.85
5.444478,2.434041,0.85,0.85
5.395699,2.440124,0.85,0.85
5.345909,2.445026,0.85,0.85
5.29516,2.448796,0.85,0.85
5.243508,2.451486,0.85,0.85
5.19101,2.453151,0.85,0.85
5.137727,2.453849,0.85,0.85
5.084708,2.45364,0.85,0.85
5.031151,2.452589,0.85,0.85
4.977128,2.450762,0.85,0.85
4.922714,2.448227,0.85,0.85
4.867987,2.445057,0.85,0.85
4.813028,2.441327,0.85,0.85
4.757919,2.437114,0.85,0.85
4.703731,2.432499,0.85,0.85
4.649686,2.427565,0.85,0.85
4.595879,2.422398,0.8697,0.8697
4.542406,2.417088,0.8795,0.8795
4.489369,2.411725,0.8894,0.8894
4.43687,2.406406,0.8992,0.8992
4.386,2.401226,0.9,0.9
4.336,2.396287,0.9,0.9
4.286,2.391691,0.9,0.9
4.236,2.387544,0.9,0.9
4.186,2.383956,0.8992,0.8992
4.136,2.381037,0.8894,0.8894
4.086,2.378902,0.8795,0.8795
4.036,2.375814,0.8697,0.8697
3.986,2.371886,0.85,0.85
3.936,2.367231,0.85,0.85
3.886,2.362828,0.8598,0.8598
3.836,2.3578,0.8697,0.8697
3.786,2.353123,0.8795,0.8795
3.736,2.34879,0.8894,0.8894
3.686,2.344792,0.8992,0.8992
3.636,2.341119,0.9,0.9
3.586,2.337765,0.9,0.9
3.536,2.334719,0.9,0.9
3.486,2.332959,0.9,0.9
3.436,2.331609,0.9,0.9
3.386,2.330662,0.9,0.9
3.336,2.330114,0.9,0.9
3.286,2.329958,0.9,0.9
3.236,2.330189,0.9,0.9
3.186,2.330801,0.9,0.9
3.136,2.331789,0.9,0.9
3.086,2.333147,0.9,0.9
3.036,2.334869,0.9,0.9
2.986,2.33695,0.9,0.9
2.936,2.339384,0.8992,0.8992
2.886,2.342165,0.8894,0.8894
2.836,2.345288,0.8795,0.8795
2.786,2.348747,0.8697,0.8697
2.736,2.352537,0.8598,0.8598
2.686,2.356651,0.85,0.85
2.636,2.3601,0.85,0.85
2.586,2.363745,0.85,0.85
2.536,2.367578,0.85,0.85
2.486,2.372461,0.85,0.85
2.436,2.377403,0.8,0.8
2.386,2.383269,0.8,0.8
2.336,2.389941,0.8,0.8
2.286,2.396435,0.8,0.8
2.236,2.403622,0.8,0.8
2.186,2.410519,0.8,0.8
2.136,2.417129,0.8,0.8
2.086,2.423456,0.8,0.8
2.036,2.429501,0.75,0.75
1.986,2.435269,0.75,0.75
1.936,2.440761,0.75,0.75
1.886,2.44598,0.75,0.75
1.836,2.45093,0.75,0.75
1.786,2.456483,0.75,0.75
1.736,2.46166,0.7495,0.7495
1.686,2.466468,0.7194,0.7194
1.636,2.470911,0.6892,0.6892
1.586,2.474995,0.6591,0.6591
1.536,2.478727,0.6992,0.6992
1.486,2.482111,0.6894,0.6894
1.436,2.485153,0.6795,0.6795
1.386,2.486875,0.6697,0.6697
1.336,2.488149,0.6598,0.6598
1.286,2.488978,0.65,0.65
1.236,2.489365,0.65,0.65
1.186,2.489313,0.65,0.65
1.136,2.488825,0.6598,0.6598
1.086,2.487903,0.6697,0.6697
1.036,2.48655,0.6795,0.6795
0.986,2.48477,0.6894,0.6894
0.936,2.482564,0.6992,0.6992
0.886,2.479937,0.7,0.7
0.836,2.47689,0.7,0.7
0.786,2.473426,0.7194,0.7194
0.736,2.469549,0.7495,0.7495
0.686,2.46526,0.75,0.75
0.636,2.460564,0.75,0.75
0.586,2.455462,0.75,0.75
0.536,2.449958,0.75,0.75
0.486,2.444054,0.75,0.75
0.436,2.437754,0.75,0.75
0.386,2.431059,0.75,0.75
0.336,2.423973,0.8,0.8
0.286,2.416499,0.8,0.8
0.236,2.40864,0.8,0.8
0.186,2.400398,0.8,0.8
0.136,2.391775,0.8,0.8
0.086,2.382776,0.8,0.8
0.036,2.373403,0.85,0.85
-0.014,2.364643,0.85,0.85
-0.064,2.356616,0.85,0.85
-0.114,2.349445,0.85,0.85
-0.164,2.342271,0.85,0.85
-0.214,2.33609,0.85,0.85
-0.264,2.330046,0.85,0.85
-0.314,2.324153,0.85,0.85
-0.364,2.318426,0.85,0.85
-0.414,2.312878,0.85,0.85
-0.464,2.307523,0.85,0.85
-0.514,2.302376,0.85,0.85
-0.564,2.29745,0.8598,0.8598
-0.614,2.29276,0.8697,0.8697
-0.664,2.288321,0.8795,0.8795
-0.714,2.284145,0.8894,0.8894
-0.764,2.280248,0.8894,0.8894
-0.814,2.276643,0.8795,0.8795
-0.864,2.273344,0.85,0.85
-0.914,2.270366,0.85,0.85
-0.964,2.267722,0.85,0.85
-1.014,2.265428,0.85,0.85
-1.064,2.263496,0.85,0.85
-1.114,2.261941,0.85,0.85
-1.164,2.260777,0.85,0.85
-1.214,2.260019,0.85,0.85
-1.264,2.25968,0.85,0.85
-1.314,2.259775,0.85,0.85
-1.364,2.260317,0.8492,0.8492
-1.414,2.260451,0.8394,0.8394
-1.464,2.260302,0.8295,0.8295
-1.514,2.259993,0.8197,0.8197
-1.564,2.259531,0.8098,0.8098
-1.614,2.259786,0.8,0.8
-1.664,2.258909,0.8,0.8
-1.714,2.257766,0.8,0.8
-1.764,2.257222,0.8,0.8
-1.814,2.256286,0.8,0.8
-1.864,2.255821,0.8,0.8
-1.914,2.255817,0.8,0.8
-1.964,2.256267,0.8,0.8
-2.014,2.257161,0.8,0.8
-2.064,2.259362,0.8,0.8
-2.114,2.261879,0.8,0.8
-2.164,2.264707,0.8,0.8
-2.214,2.26784,0.8,0.8
-2.264,2.270288,0.8,0.8
-2.314,2.272912,0.8,0.8
-2.364,2.275705,0.8,0.8
-2.414,2.278657,0.8,0.8
-2.464,2.28176,0.8,0.8
-2.514,2.285005,0.8,0.8
-2.564,2.288385,0.8,0.8
-2.614,2.29189,0.8,0.8
-2.664,2.295513,0.8,0.8
-2.714,2.299244,0.8,0.8
-2.764,2.303076,0.8,0.8
-2.814,2.306999,0.8,0.8
-2.864,2.311006,0.8,0.8
-2.914,2.315958,0.8,0.8
-2.964,2.321735,0.8,0.8
-3.014,2.328219,0.75,0.75
-3.064,2.335297,0.75,0.75
-3.114,2.342857,0.75,0.75
-3.164,2.350789,0.75,0.75
-3.214,2.358119,0.75,0.75
-3.264,2.364854,0.75,0.75
-3.314,2.371003,0.75,0.75
-3.364,2.376575,0.7,0.7
-3.414,2.381578,0.7,0.7
-3.464,2.38602,0.7,0.7
-3.514,2.389909,0.7,0.7
-3.564,2.393256,0.7,0.7
-3.614,2.396067,0.7,0.7
-3.664,2.398351,0.7,0.7
-3.714,2.400117,0.6892,0.6892
-3.764,2.401373,0.6591,0.6591
-3.814,2.402128,0.6492,0.6492
-3.864,2.40239,0.6192,0.6192
-3.914,2.402168,0.5992,0.5992
-3.964,2.40147,0.5894,0.5894
-4.014,2.400304,0.5795,0.5795
-4.064,2.39868,0.5697,0.5697
-4.114,2.396605,0.5598,0.5598
-4.164,2.394088,0.55,0.55
-4.214,2.391137,0.55,0.55
-4.264,2.387762,0.5598,0.5598
-4.314,2.383969,0.5697,0.5697
-4.364,2.379769,0.5795,0.5795
-4.414,2.375169,0.5894,0.5894
-4.464,2.370178,0.5492,0.5492
-4.514,2.364805,0.5794,0.5794
-4.564,2.359057,0.6095,0.6095
-4.614,2.352943,0.6397,0.6397
-4.664,2.346472,0.6698,0.6698
-4.714,2.339653,0.7,0.7
-4.764,2.332493,0.7,0.7
-4.814,2.325001,0.7,0.7
-4.864,2.317186,0.75,0.75
-4.914,2.309055,0.75,0.75
-4.964,2.300619,0.75,0.75
-5.014,2.291884,0.75,0.75
-5.064,2.28286,0.75,0.75
-5.114,2.273555,0.8,0.8
-5.164,2.263978,0.8,0.8
-5.214,2.254136,0.8,0.8
-5.264,2.244039,0.7992,0.7992
-5.314,2.233695,0.7894,0.7894
-5.364,2.223112,0.8295,0.8295
-5.414,2.212299,0.8197,0.8197
-5.464,2.202248,0.8098,0.8098
-5.514,2.193086,0.8,0.8
-5.564,2.184942,0.8,0.8
-5.614,2.176961,0.8,0.8
-5.664,2.16916,0.85,0.85
-5.714,2.162542,0.85,0.85
-5.764,2.156256,0.85,0.85
-5.814,2.150322,0.85,0.85
-5.864,2.144758,0.85,0.85
-5.914,2.139586,0.85,0.85
-5.964,2.135695,0.85,0.85
-6.014,2.132124,0.85,0.85
-6.064,2.128893,0.85,0.85
-6.114,2.125043,0.85,0.85
-6.164,2.121463,0.85,0.85
-6.214,2.118172,0.85,0.85
-6.264,2.11519,0.85,0.85
-6.314,2.112537,0.85,0.85
-6.364,2.110233,0.85,0.85
-6.414,2.108297,0.85,0.85
-6.464,2.10675,0.85,0.85
-6.514,2.105611,0.85,0.85
-6.564,2.1049,0.85,0.85
-6.614,2.104637,0.85,0.85
-6.664,2.104841,0.85,0.85
-6.714,2.105532,0.85,0.85
-6.764,2.10673,0.85,0.85
-6.814,2.108454,0.85,0.85
-6.864,2.110726,0.85,0.85
-6.914,2.113563,0.85,0.85
-6.964,2.116002,0.85,0.85
-7.014,2.117945,0.85,0.85
-7.064,2.119292,0.85,0.85
-7.114,2.11994,0.85,0.85
-7.164,2.119782,0.85,0.85
-7.214,2.118711,0.85,0.85
-7.264,2.117598,0.85,0.85
-7.314,2.116448,0.85,0.85
-7.364,2.115262,0.85,0.85
-7.414,2.114043,0.85,0.85
-7.464,2.112795,0.85,0.85
-7.514,2.11152,0.85,0.85
-7.564,2.110222,0.85,0.85
-7.614,2.109772,0.85,0.85
-7.664,2.109192,0.85,0.85
-7.714,2.108488,0.85,0.85
-7.764,2.107665,0.85,0.85
-7.814,2.106729,0.8598,0.8598
-7.864,2.105686,0.8697,0.8697
-7.914,2.104542,0.8795,0.8795
-7.964,2.103301,0.8894,0.8894
-8.014,2.10197,0.8992,0.8992
-8.064,2.100554,0.9,0.9
-8.114,2.099059,0.9,0.9
-8.164,2.097491,0.9,0.9
-8.214,2.095855,0.9,0.9
-8.264,2.095027,0.9,0.9
-8.314,2.094031,0.9,0.9
-8.364,2.092875,0.9,0.9
-8.414,2.091568,0.9,0.9
-8.464,2.090119,0.8992,0.8992
-8.514,2.088535,0.8894,0.8894
-8.564,2.086826,0.8795,0.8795
-8.614,2.085,0.8697,0.8697
-8.664,2.083065,0.8598,0.8598
-8.714,2.081029,0.85,0.85
-8.764,2.079772,0.85,0.85
-8.814,2.07919,0.85,0.85
-8.86487,2.079184,0.85,0.85
-8.916499,2.079654,0.85,0.85
-8.968777,2.080508,0.85,0.85
-9.0216,2.081653,0.85,0.85
-9.074863,2.083,0.85,0.85
-9.128467,2.084463,0.85,0.85
-9.182315,2.085959,0.85,0.85
-9.23631,2.087408,0.85,0.85
-9.290363,2.088731,0.85,0.85
-9.344383,2.089853,0.85,0.85
-9.398285,2.090704,0.85,0.85
-9.451985,2.091213,0.85,0.85
-9.505404,2.091314,0.85,0.85
-9.558462,2.090943,0.85,0.85
-9.611086,2.090041,0.85,0.85
-9.663203,2.088549,0.85,0.85
-9.714744,2.086411,0.85,0.85
-9.765643,2.083577,0.85,0.85
-9.815836,2.079995,0.85,0.85
-9.865263,2.07562,0.85,0.85
-9.913865,2.070409,0.9,0.9
-9.961588,2.064319,0.9,0.9
-10.009249,2.057313,0.9,0.9
-10.055818,2.048371,0.9,0.9
-10.10125,2.038327,0.9,0.9
-10.145504,2.02715,0.9,0.9
-10.188543,2.01481,0.95,0.95
-10.230332,2.00128,0.95,0.95
-10.270837,1.986535,0.95,0.95
-10.310029,1.970555,0.9488,0.9488
-10.347881,1.953322,0.9789,0.9789
-10.384369,1.934819,1.0,1.0
-10.419472,1.915035,0.9994,0.9994
-10.453172,1.893958,0.9994,0.9994
-10.485453,1.871583,0.9897,0.9897
-10.516303,1.847905,1.0198,1.0198
-10.545711,1.822922,0.98,0.98
-10.57367,1.796636,1.0198,1.0198
-10.600176,1.769051,0.9897,0.9897
-10.625229,1.740174,1.0295,1.0295
-10.648828,1.710015,0.9994,0.9994
-10.67185,1.678588,1.0392,1.0392
-10.693318,1.645906,1.0091,1.0091
-10.713246,1.611989,0.9789,0.9789
-10.731649,1.576858,1.0,1.0
-10.748545,1.540537,0.9886,0.9886
-10.763957,1.503053,0.9788,0.9788
-10.778777,1.464435,0.95,0.95
-10.792051,1.424716,0.95,0.95
-10.803812,1.383931,0.95,0.95
-10.814964,1.342118,0.9,0.9
-10.824565,1.299318,0.9,0.9
-10.833528,1.255575,0.9,0.9
-10.840919,1.210936,0.9,0.9
-10.846789,1.16545,0.9,0.9
-10.851193,1.11917,0.9,0.9
-10.85419,1.071165,0.9,0.9
-10.85584,1.022361,0.8992,0.8992
-10.856207,0.972816,0.8894,0.8894
-10.855356,0.92259,0.8795,0.8795
-10.854228,0.871748,0.8697,0.8697
-10.851913,0.820356,0.8598,0.8598
-10.848488,0.768482,0.85,0.85
-10.844034,0.716199,0.85,0.85
-10.839504,0.663581,0.85,0.85
-10.834003,0.610707,0.85,0.85
-10.827622,0.557656,0.8492,0.8492
-10.820457,0.504513,0.8394,0.8394
-10.812604,0.451363,0.8795,0.8795
-10.804164,0.39731,0.8697,0.8697
-10.79524,0.343315,0.8598,0.8598
-10.785938,0.289467,0.85,0.85
-10.776366,0.235863,0.85,0.85
-10.766637,0.1826,0.85,0.85
-10.757734,0.129777,0.8992,0.8992
-10.748793,0.077499,0.8894,0.8894
-10.739938,0.02587,0.8795,0.8795
-10.731293,-0.025,0.8598,0.8598
-10.723857,-0.075,0.85,0.85
-10.71678,-0.125,0.85,0.85
-10.7102,-0.175,0.9,0.9
-10.70327,-0.225,0.9,0.9
-10.696887,-0.275,0.8992,0.8992
-10.690095,-0.325,0.8894,0.8894
-10.682922,-0.375,0.8795,0.8795
-10.675395,-0.425,0.8697,0.8697
-10.668414,-0.475,0.8598,0.8598
-10.661024,-0.525,0.9,0.9
-10.653258,-0.575,0.9,0.9
-10.645146,-0.625,0.9,0.9
-10.637589,-0.675,0.9,0.9
-10.629636,-0.725,0.8992,0.8992
-10.621322,-0.775,0.8894,0.8894
-10.612681,-0.825,0.9295,0.9295
-10.604615,-0.875,0.9197,0.9197
-10.596179,-0.925,0.9098,0.9098
-10.588278,-0.975,0.9,0.9
-10.579967,-1.025,0.9,0.9
-10.572157,-1.075,0.8992,0.8992
-10.563904,-1.125,0.9197,0.9197
-10.555252,-1.175,0.9189,0.9189
-10.547113,-1.225,0.9091,0.9091
-10.539418,-1.275,0.8992,0.8992
-10.530245,-1.325,0.8788,0.8788
-10.52138,-1.375,0.8689,0.8689
-10.512757,-1.425,0.9091,0.9091
-10.504312,-1.475,0.8992,0.8992
-10.495115,-1.525,0.8788,0.8788
-10.486089,-1.575,0.8689,0.8689
-10.477176,-1.625,0.8591,0.8591
-10.468321,-1.675,0.8492,0.8492
-10.459472,-1.725,0.8788,0.8788
-10.45058,-1.775,0.8689,0.8689
-10.441597,-1.825,0.8591,0.8591
-10.432481,-1.875,0.8492,0.8492
-10.42319,-1.925,0.8389,0.8389
-10.413685,-1.975,0.8689,0.8689
-10.403933,-2.025,0.8591,0.8591
-10.3939,-2.075,0.8492,0.8492
-10.383556,-2.125,0.8394,0.8394
-10.372876,-2.175,0.8295,0.8295
-10.361834,-2.225,0.8689,0.8689
-10.349425,-2.27587,0.8591,0.8591
-10.336498,-2.326629,0.8492,0.8492
-10.323035,-2.378149,0.8389,0.8389
-10.30902,-2.429451,0.8689,0.8689
-10.29444,-2.480542,0.8591,0.8591
-10.279286,-2.532297,0.8492,0.8492
-10.262566,-2.583739,0.8788,0.8788
-10.245143,-2.634878,0.8689,0.8689
-10.227013,-2.686592,0.8591,0.8591
-10.20719,-2.737908,0.8788,0.8788
-10.186542,-2.788837,0.8788,0.8788
-10.164087,-2.83939,0.8689,0.8689
-10.140696,-2.889579,0.8788,0.8788
-10.116373,-2.940285,0.8992,0.8992
-10.091125,-2.991408,0.8992,0.8992
-10.064963,-3.042851,0.9189,0.9189
-10.037899,-3.093648,0.9089,0.9089
-10.009948,-3.144689,0.8992,0.8992
-9.981129,-3.195013,0.9089,0.9089
-9.950478,-3.245513,0.9089,0.9089
-9.918887,-3.295229,0.8895,0.8895
-9.88638,-3.344186,0.8992,0.8992
-9.852984,-3.392411,0.8992,0.8992
-9.817744,-3.440798,0.8788,0.8788
-9.781559,-3.488392,0.8798,0.8798
-9.744462,-3.535221,0.8895,0.8895
-9.706488,-3.581312,0.8992,0.8992
-9.667676,-3.627564,0.8691,0.8691
-9.628066,-3.673025,0.8895,0.8895
-9.587703,-3.717724,0.8798,0.8798
-9.546632,-3.762563,0.8798,0.8798
-9.504904,-3.806592,0.8798,0.8798
-9.46257,-3.849844,0.8798,0.8798
-9.418701,-3.893223,0.8788,0.8788
-9.374223,-3.935782,0.8691,0.8691
-9.329192,-3.977558,0.8594,0.8594
-9.283671,-4.019456,0.8798,0.8798
-9.236737,-4.060533,0.8798,0.8798
-9.189325,-4.100827,0.8798,0.8798
-9.1415,-4.141248,0.8788,0.8788
-9.093333,-4.180855,0.8691,0.8691
-9.043911,-4.21969,0.8497,0.8497
-8.994175,-4.258664,0.8594,0.8594
-8.944201,-4.296839,0.8689,0.8689
-8.894067,-4.335131,0.8389,0.8389
-8.842867,-4.372601,0.8689,0.8689
-8.791554,-4.4093,0.8594,0.8594
-8.739339,-4.445274,0.8389,0.8389
-8.687291,-4.480571,0.8189,0.8189
-8.634512,-4.515241,0.8389,0.8389
-8.581958,-4.5502,0.8189,0.8189
-8.529718,-4.584515,0.7991,0.7991
-8.477883,-4.619107,0.8292,0.8292
-8.425564,-4.653045,0.8189,0.8189
-8.373725,-4.687253,0.7991,0.7991
-8.321479,-4.720803,0.8189,0.8189
-8.269794,-4.754622,0.7991,0.7991
-8.217786,-4.787784,0.7894,0.7894
-8.166425,-4.820349,0.8189,0.8189
-8.115815,-4.853246,0.7991,0.7991
-8.065075,-4.885553,0.7689,0.7689
-8.014199,-4.918202,0.7991,0.7991
-7.964162,-4.950273,0.7689,0.7689
-7.914088,-4.982702,0.7592,0.7592
-7.863971,-5.014571,0.8195,0.8195
-7.813807,-5.045949,0.8098,0.8098
-7.764573,-5.076904,0.77,0.77
-7.715398,-5.108373,0.8098,0.8098
-7.666277,-5.140312,0.7991,0.7991
-7.617209,-5.171811,0.8292,0.8292
-7.56819,-5.203812,0.8189,0.8189
-7.519218,-5.235409,0.7991,0.7991
-7.470289,-5.267546,0.8189,0.8189
-7.421402,-5.30019,0.7991,0.7991
-7.372552,-5.332436,0.7894,0.7894
-7.323738,-5.365238,0.8189,0.8189
-7.274957,-5.397695,0.7991,0.7991
-7.226205,-5.430763,0.7894,0.7894
-7.17748,-5.464414,0.8189,0.8189
-7.128778,-5.497754,0.7991,0.7991
-7.080098,-5.531745,0.7689,0.7689
-7.031437,-5.565379,0.7991,0.7991
-6.982791,-5.598636,0.7689,0.7689
-6.934157,-5.631495,0.7592,0.7592
-6.885534,-5.664805,0.7894,0.7894
-6.836918,-5.698548,0.7689,0.7689
-6.788305,-5.730852,0.7591,0.7591
-6.738824,-5.762685,0.7689,0.7689
-6.689454,-5.794142,0.7591,0.7591
-6.639317,-5.824335,0.7689,0.7689
-6.589391,-5.854227,0.7591,0.7591
-6.538797,-5.883912,0.7291,0.7291
-6.488508,-5.913482,0.7495,0.7495
-6.438512,-5.943032,0.7291,0.7291
-6.388799,-5.972538,0.7291,0.7291
-6.339357,-6.000997,0.7495,0.7495
-6.290175,-6.029254,0.7291,0.7291
-6.241242,-6.058155,0.7495,0.7495
-6.192545,-6.086694,0.7291,0.7291
-6.144075,-6.115721,0.7291,0.7291
-6.095819,-6.144233,0.7291,0.7291
-6.047767,-6.172211,0.7291,0.7291
-5.999906,-6.200621,0.7495,0.7495
-5.952227,-6.229448,0.7398,0.7398
-5.904717,-6.257694,0.7291,0.7291
-5.857365,-6.286218,0.7591,0.7591
-5.81016,-6.315009,0.7492,0.7492
-5.76309,-6.34406,0.7394,0.7394
-5.716145,-6.372382,0.7394,0.7394
-5.669312,-6.400841,0.6992,0.6992
-5.622582,-6.429437,0.6591,0.6591
-5.575941,-6.456315,0.6892,0.6892
-5.52938,-6.483329,0.6591,0.6591
-5.482887,-6.51048,0.6892,0.6892
-5.43645,-6.536788,0.6591,0.6591
-5.390058,-6.563127,0.6892,0.6892
-5.3437,-6.589505,0.6591,0.6591
-5.297365,-6.614947,0.6892,0.6892
-5.251041,-6.641202,0.6591,0.6591
-5.204717,-6.668173,0.6892,0.6892
-5.158382,-6.693911,0.6492,0.6492
-5.112024,-6.719307,0.6591,0.6591
-5.065632,-6.744386,0.6192,0.6192
-5.019195,-6.767319,0.6492,0.6492
-4.972702,-6.789987,0.6192,0.6192
-4.926141,-6.811429,0.6492,0.6492
-4.8795,-6.832545,0.6192,0.6192
-4.83277,-6.853362,0.6394,0.6394
-4.786922,-6.873045,0.6492,0.6492
-4.741078,-6.892609,0.6192,0.6192
-4.69523,-6.91209,0.5794,0.5794
-4.64937,-6.930541,0.5697,0.5697
-4.603488,-6.948872,0.5298,0.5298
-4.557577,-6.966138,0.49,0.49
-4.511627,-6.98325,0.49,0.49
-4.465631,-6.998397,0.49,0.49
-4.41958,-7.013476,0.4598,0.4598
-4.373465,-7.027545,0.4695,0.4695
-4.327279,-7.041518,0.4394,0.4394
-4.281012,-7.055442,0.4295,0.4295
-4.234655,-7.067512,0.4197,0.4197
-4.188202,-7.079628,0.4598,0.4598
-4.141642,-7.090856,0.45,0.45
-4.094968,-7.102116,0.45,0.45
-4.048172,-7.112475,0.45,0.45
-4.001243,-7.122855,0.45,0.45
-3.954176,-7.132442,0.5,0.5
-3.906959,-7.142274,0.5098,0.5098
-3.859587,-7.151426,0.5197,0.5197
-3.812048,-7.159841,0.5295,0.5295
-3.764337,-7.168447,0.5295,0.5295
-3.716443,-7.176319,0.5894,0.5894
-3.668358,-7.18352,0.5992,0.5992
-3.620074,-7.190109,0.6,0.6
-3.571583,-7.196034,0.6098,0.6098
-3.522876,-7.202223,0.6197,0.6197
-3.473944,-7.207758,0.6295,0.6295
-3.424779,-7.213571,0.6394,0.6394
-3.375373,-7.218745,0.6492,0.6492
-3.325716,-7.22323,0.6591,0.6591
-3.275802,-7.227965,0.6197,0.6197
-3.22562,-7.231163,0.6295,0.6295
-3.175163,-7.23376,0.6394,0.6394
-3.124422,-7.236695,0.6492,0.6492
-3.073389,-7.23905,0.6591,0.6591
-3.022055,-7.240781,0.6697,0.6697
-2.970412,-7.241842,0.6795,0.6795
-2.918451,-7.243174,0.6894,0.6894
-2.867149,-7.244848,0.6992,0.6992
-2.815629,-7.246938,0.7091,0.7091
-2.76487,-7.249523,0.7197,0.7197
-2.714,-7.252683,0.7295,0.7295
-2.664,-7.256502,0.7394,0.7394
-2.614,-7.261064,0.7492,0.7492
-2.564,-7.266461,0.75,0.75
